component;action;target;objectid;contextid;contextlevel;contextinstanceid;userid;courseid;timecreated
mod_quiz;viewed;course_module;3360;213104;70;95399;21199;1489;1560075177
mod_quiz;viewed;course_module;3365;213117;70;95412;21199;1489;1560075187
mod_resource;viewed;course_module;32946;215839;70;96575;21263;1489;1560099433
mod_resource;viewed;course_module;33181;216984;70;96983;21263;1489;1560099855
mod_resource;viewed;course_module;33179;216982;70;96981;21263;1489;1560099859
mod_resource;viewed;course_module;33178;216981;70;96980;21263;1489;1560099860
mod_resource;viewed;course_module;32836;215107;70;96404;21158;1489;1560104438
mod_resource;viewed;course_module;32650;213924;70;95960;21158;1489;1560104581
mod_resource;viewed;course_module;32651;213925;70;95961;21158;1489;1560104792
mod_resource;viewed;course_module;32836;215107;70;96404;21158;1489;1560104843
mod_resource;viewed;course_module;32835;215106;70;96403;21158;1489;1560104974
mod_resource;viewed;course_module;32837;215108;70;96405;21158;1489;1560105000
mod_resource;viewed;course_module;32834;215105;70;96402;21158;1489;1560105101
mod_quiz;viewed;course_module;3361;213110;70;95405;17;1489;1560149635
mod_quiz;viewed;course_module;3366;213120;70;95415;17;1489;1560149681
mod_quiz;viewed;course_module;3366;213120;70;95415;21172;1489;1560151041
mod_quiz;viewed;course_module;3366;213120;70;95415;21172;1489;1560151122
mod_quiz;viewed;course_module;3365;213117;70;95412;21172;1489;1560151124
mod_quiz;started;attempt;189129;213117;70;95412;21172;1489;1560151152
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151153
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151278
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151351
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151406
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151486
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151498
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151578
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151580
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151582
mod_quiz;viewed;attempt;189129;213117;70;95412;21172;1489;1560151584
mod_quiz;submitted;attempt;189129;213117;70;95412;21172;1489;1560151590
mod_quiz;viewed;course_module;3366;213120;70;95415;21172;1489;1560151906
mod_quiz;viewed;course_module;3365;213117;70;95412;21172;1489;1560151907
mod_resource;viewed;course_module;32946;215839;70;96575;21158;1489;1560156553
mod_resource;viewed;course_module;32950;215843;70;96579;21158;1489;1560157158
mod_resource;viewed;course_module;32949;215842;70;96578;21158;1489;1560157170
mod_resource;viewed;course_module;32948;215841;70;96577;21158;1489;1560157206
mod_resource;viewed;course_module;33066;216553;70;96768;21158;1489;1560157218
mod_resource;viewed;course_module;33179;216982;70;96981;21158;1489;1560157247
mod_resource;viewed;course_module;33178;216981;70;96980;21158;1489;1560157319
mod_resource;viewed;course_module;32650;213924;70;95960;21172;1489;1560158214
mod_resource;viewed;course_module;32650;213924;70;95960;21172;1489;1560158218
mod_resource;viewed;course_module;32651;213925;70;95961;21172;1489;1560158280
mod_resource;viewed;course_module;32651;213925;70;95961;21172;1489;1560158283
mod_resource;viewed;course_module;32651;213925;70;95961;21172;1489;1560158294
mod_quiz;viewed;course_module;3365;213117;70;95412;21172;1489;1560158352
mod_resource;viewed;course_module;32650;213924;70;95960;21595;1489;1560159148
mod_resource;viewed;course_module;32651;213925;70;95961;21595;1489;1560159151
mod_resource;viewed;course_module;32836;215107;70;96404;21595;1489;1560159157
mod_resource;viewed;course_module;32835;215106;70;96403;21595;1489;1560159158
mod_resource;viewed;course_module;32837;215108;70;96405;21595;1489;1560159166
mod_resource;viewed;course_module;32834;215105;70;96402;21595;1489;1560159167
mod_resource;viewed;course_module;32946;215839;70;96575;21595;1489;1560159174
mod_resource;viewed;course_module;32950;215843;70;96579;21595;1489;1560159175
mod_resource;viewed;course_module;32949;215842;70;96578;21595;1489;1560159176
mod_resource;viewed;course_module;32948;215841;70;96577;21595;1489;1560159177
mod_resource;viewed;course_module;32945;215838;70;96574;21595;1489;1560159178
mod_resource;viewed;course_module;33066;216553;70;96768;21595;1489;1560159179
mod_resource;viewed;course_module;33069;216558;70;96771;21595;1489;1560159186
mod_resource;viewed;course_module;33071;216560;70;96773;21595;1489;1560159191
mod_resource;viewed;course_module;33067;216556;70;96769;21595;1489;1560159193
mod_resource;viewed;course_module;33068;216557;70;96770;21595;1489;1560159194
mod_resource;viewed;course_module;33070;216559;70;96772;21595;1489;1560159195
mod_resource;viewed;course_module;33179;216982;70;96981;21595;1489;1560159207
mod_resource;viewed;course_module;33178;216981;70;96980;21595;1489;1560159208
mod_resource;viewed;course_module;32296;212977;70;95272;21595;1489;1560159218
mod_resource;viewed;course_module;32297;212979;70;95274;21595;1489;1560159219
mod_resource;viewed;course_module;32298;212981;70;95276;21595;1489;1560159221
mod_resource;viewed;course_module;32298;212981;70;95276;21595;1489;1560159232
mod_resource;viewed;course_module;32298;212981;70;95276;21595;1489;1560159246
mod_resource;viewed;course_module;32299;212983;70;95278;21595;1489;1560159248
mod_resource;viewed;course_module;32300;212985;70;95280;21595;1489;1560159250
mod_resource;viewed;course_module;32302;212987;70;95282;21595;1489;1560159251
mod_resource;viewed;course_module;33264;217295;70;97104;21595;1489;1560159253
mod_resource;viewed;course_module;33292;217396;70;97155;21595;1489;1560159259
mod_resource;viewed;course_module;33293;217397;70;97156;21595;1489;1560159261
mod_resource;viewed;course_module;33294;217398;70;97157;21595;1489;1560159262
mod_resource;viewed;course_module;33290;217394;70;97153;21595;1489;1560159264
mod_resource;viewed;course_module;33291;217395;70;97154;21595;1489;1560159265
mod_resource;viewed;course_module;32314;213022;70;95317;21595;1489;1560159272
mod_resource;viewed;course_module;32315;213023;70;95318;21595;1489;1560159273
mod_resource;viewed;course_module;32316;213024;70;95319;21595;1489;1560159276
mod_resource;viewed;course_module;32317;213025;70;95320;21595;1489;1560159277
mod_resource;viewed;course_module;32318;213027;70;95322;21595;1489;1560159279
mod_resource;viewed;course_module;32319;213029;70;95324;21595;1489;1560159281
mod_resource;viewed;course_module;32327;213046;70;95341;21595;1489;1560159287
mod_resource;viewed;course_module;32328;213048;70;95343;21595;1489;1560159288
mod_resource;viewed;course_module;32329;213050;70;95345;21595;1489;1560159290
mod_resource;viewed;course_module;33354;217696;70;97306;21595;1489;1560159292
mod_resource;viewed;course_module;33355;217697;70;97307;21595;1489;1560159294
mod_resource;viewed;course_module;32338;213067;70;95362;21595;1489;1560159300
mod_resource;viewed;course_module;32339;213068;70;95363;21595;1489;1560159302
mod_resource;viewed;course_module;32340;213069;70;95364;21595;1489;1560159303
mod_resource;viewed;course_module;32345;213080;70;95375;21595;1489;1560159309
mod_resource;viewed;course_module;33430;218120;70;97440;21595;1489;1560159310
core;updated;course_module_completion;166545;218120;70;97440;21595;1489;1560159310
core;updated;course_module_completion;166545;218120;70;97440;21595;1489;1560159310
mod_resource;viewed;course_module;32347;213084;70;95379;21595;1489;1560159312
mod_resource;viewed;course_module;32348;213085;70;95380;21595;1489;1560159313
mod_resource;viewed;course_module;32349;213086;70;95381;21595;1489;1560159315
mod_resource;viewed;course_module;32946;215839;70;96575;21158;1489;1560167607
mod_resource;viewed;course_module;32296;212977;70;95272;21158;1489;1560167957
mod_resource;viewed;course_module;32297;212979;70;95274;21158;1489;1560168210
mod_quiz;viewed;course_module;3366;213120;70;95415;21172;1489;1560178350
mod_quiz;viewed;course_module;3365;213117;70;95412;21172;1489;1560178362
mod_book;viewed;chapter;41279;212921;70;95216;21172;1489;1560178368
mod_quiz;viewed;course_module;3365;213117;70;95412;21172;1489;1560178496
mod_quiz;started;attempt;189132;213117;70;95412;21172;1489;1560178523
mod_quiz;viewed;attempt;189132;213117;70;95412;21172;1489;1560178523
mod_quiz;viewed;attempt;189132;213117;70;95412;21172;1489;1560178564
mod_quiz;viewed;attempt;189132;213117;70;95412;21172;1489;1560178635
mod_quiz;viewed;attempt;189132;213117;70;95412;21172;1489;1560178664
mod_quiz;viewed;attempt;189132;213117;70;95412;21172;1489;1560178710
mod_quiz;submitted;attempt;189132;213117;70;95412;21172;1489;1560178725
mod_quiz;viewed;course_module;3365;213117;70;95412;21172;1489;1560178764
mod_resource;viewed;course_module;32650;213924;70;95960;21172;1489;1560178792
mod_resource;viewed;course_module;32651;213925;70;95961;21172;1489;1560179177
mod_resource;viewed;course_module;32651;213925;70;95961;21172;1489;1560182616
mod_resource;viewed;course_module;32835;215106;70;96403;21172;1489;1560182696
mod_resource;viewed;course_module;32836;215107;70;96404;21172;1489;1560182698
mod_resource;viewed;course_module;32834;215105;70;96402;21172;1489;1560183056
mod_resource;viewed;course_module;32946;215839;70;96575;21172;1489;1560183243
mod_resource;viewed;course_module;33295;217399;70;97158;21472;1489;1560183877
mod_workshop;viewed;course_module;69;217401;70;97160;21472;1489;1560183883
mod_workshop;viewed;submission;944;217401;70;97160;21472;1489;1560183895
mod_resource;viewed;course_module;32296;212977;70;95272;21158;1489;1560184024
core;updated;course_module_completion;166555;218120;70;97440;21158;1489;1560184169
mod_resource;viewed;course_module;33069;216558;70;96771;21158;1489;1560184187
mod_resource;viewed;course_module;33071;216560;70;96773;21158;1489;1560184393
mod_resource;viewed;course_module;33067;216556;70;96769;21158;1489;1560184585
mod_resource;viewed;course_module;33068;216557;70;96770;21158;1489;1560184769
mod_resource;viewed;course_module;33070;216559;70;96772;21158;1489;1560184896
mod_resource;viewed;course_module;33070;216559;70;96772;21158;1489;1560184896
mod_resource;viewed;course_module;32299;212983;70;95278;21158;1489;1560184969
mod_quiz;viewed;course_module;3365;213117;70;95412;21199;1489;1560185095
mod_quiz;started;attempt;189133;213117;70;95412;21199;1489;1560185097
mod_quiz;viewed;attempt;189133;213117;70;95412;21199;1489;1560185097
mod_quiz;viewed;attempt;189133;213117;70;95412;21199;1489;1560185100
mod_quiz;viewed;attempt;189133;213117;70;95412;21199;1489;1560185102
mod_quiz;submitted;attempt;189133;213117;70;95412;21199;1489;1560185105
mod_quiz;viewed;course_module;3365;213117;70;95412;21199;1489;1560185110
mod_resource;viewed;course_module;33069;216558;70;96771;21158;1489;1560185496
mod_resource;viewed;course_module;33292;217396;70;97155;21158;1489;1560185660
mod_resource;viewed;course_module;33293;217397;70;97156;21158;1489;1560185900
mod_resource;viewed;course_module;33294;217398;70;97157;21158;1489;1560186269
mod_resource;viewed;course_module;33290;217394;70;97153;21158;1489;1560186692
mod_resource;viewed;course_module;32314;213022;70;95317;21158;1489;1560188022
mod_resource;viewed;course_module;32315;213023;70;95318;21158;1489;1560188357
mod_quiz;viewed;course_module;3365;213117;70;95412;21263;1489;1560197624
mod_quiz;started;attempt;189137;213117;70;95412;21263;1489;1560197648
mod_quiz;viewed;attempt;189137;213117;70;95412;21263;1489;1560197648
mod_quiz;viewed;attempt;189137;213117;70;95412;21263;1489;1560201275
mod_quiz;viewed;attempt;189137;213117;70;95412;21263;1489;1560201815
mod_quiz;viewed;attempt;189137;213117;70;95412;21263;1489;1560201859
mod_quiz;viewed;attempt;189137;213117;70;95412;21263;1489;1560201871
mod_quiz;viewed;attempt;189137;213117;70;95412;21263;1489;1560202052
mod_quiz;viewed;attempt;189137;213117;70;95412;21263;1489;1560202723
mod_quiz;submitted;attempt;189137;213117;70;95412;21263;1489;1560202749
mod_quiz;viewed;course_module;3365;213117;70;95412;21463;1489;1560231392
mod_quiz;started;attempt;189140;213117;70;95412;21463;1489;1560231395
mod_quiz;viewed;attempt;189140;213117;70;95412;21463;1489;1560231395
mod_quiz;viewed;attempt;189140;213117;70;95412;21463;1489;1560231701
mod_quiz;viewed;attempt;189140;213117;70;95412;21463;1489;1560231850
mod_quiz;viewed;attempt;189140;213117;70;95412;21463;1489;1560232210
mod_quiz;viewed;attempt;189140;213117;70;95412;21463;1489;1560232591
mod_quiz;submitted;attempt;189140;213117;70;95412;21463;1489;1560232703
mod_resource;viewed;course_module;33292;217396;70;97155;21158;1489;1560236990
mod_resource;viewed;course_module;32316;213024;70;95319;21158;1489;1560237031
mod_resource;viewed;course_module;32950;215843;70;96579;21172;1489;1560237042
mod_resource;viewed;course_module;32949;215842;70;96578;21172;1489;1560237056
mod_resource;viewed;course_module;32948;215841;70;96577;21172;1489;1560237057
mod_resource;viewed;course_module;32316;213024;70;95319;21158;1489;1560237327
mod_resource;viewed;course_module;32317;213025;70;95320;21158;1489;1560237450
mod_resource;viewed;course_module;33069;216558;70;96771;21172;1489;1560239549
mod_resource;viewed;course_module;33071;216560;70;96773;21172;1489;1560239550
mod_resource;viewed;course_module;33067;216556;70;96769;21172;1489;1560239551
mod_resource;viewed;course_module;33068;216557;70;96770;21172;1489;1560239553
mod_resource;viewed;course_module;33070;216559;70;96772;21172;1489;1560239554
mod_resource;viewed;course_module;32305;212990;70;95285;21172;1489;1560240949
mod_resource;viewed;course_module;32318;213027;70;95322;21158;1489;1560242252
mod_resource;viewed;course_module;33292;217396;70;97155;21172;1489;1560242297
mod_resource;viewed;course_module;33293;217397;70;97156;21172;1489;1560242298
mod_resource;viewed;course_module;33294;217398;70;97157;21172;1489;1560242299
mod_resource;viewed;course_module;33290;217394;70;97153;21172;1489;1560242301
mod_resource;viewed;course_module;32319;213029;70;95324;21158;1489;1560242843
mod_resource;viewed;course_module;32338;213067;70;95362;21158;1489;1560243068
mod_resource;viewed;course_module;32339;213068;70;95363;21158;1489;1560243858
mod_resource;viewed;course_module;32340;213069;70;95364;21158;1489;1560244134
mod_resource;viewed;course_module;32345;213080;70;95375;21158;1489;1560244666
mod_resource;viewed;course_module;33430;218120;70;97440;21158;1489;1560245187
core;updated;course_module_completion;166555;218120;70;97440;21158;1489;1560245187
mod_resource;viewed;course_module;32347;213084;70;95379;21158;1489;1560245989
mod_page;viewed;course_module;7045;213118;70;95413;21463;1489;1560246166
mod_quiz;viewed;course_module;3365;213117;70;95412;21463;1489;1560246182
mod_resource;viewed;course_module;32316;213024;70;95319;21172;1489;1560246216
mod_book;viewed;chapter;41279;212921;70;95216;21463;1489;1560246231
mod_quiz;started;attempt;189182;213117;70;95412;21463;1489;1560246531
mod_quiz;viewed;attempt;189182;213117;70;95412;21463;1489;1560246531
mod_resource;viewed;course_module;32348;213085;70;95380;21158;1489;1560247032
mod_quiz;viewed;course_module;3365;213117;70;95412;21463;1489;1560247223
mod_quiz;viewed;attempt;189182;213117;70;95412;21463;1489;1560247406
mod_resource;viewed;course_module;32349;213086;70;95381;21158;1489;1560247687
mod_quiz;viewed;course_module;3365;213117;70;95412;21463;1489;1560247814
mod_resource;viewed;course_module;32327;213046;70;95341;21158;1489;1560248161
mod_resource;viewed;course_module;32328;213048;70;95343;21158;1489;1560248429
mod_resource;viewed;course_module;32327;213046;70;95341;21158;1489;1560248459
mod_resource;viewed;course_module;32329;213050;70;95345;21158;1489;1560248559
mod_resource;viewed;course_module;33354;217696;70;97306;21158;1489;1560248688
core;updated;course_module_completion;161168;217696;70;97306;21158;1489;1560248688
mod_resource;viewed;course_module;33355;217697;70;97307;21158;1489;1560248962
mod_quiz;viewed;course_module;3365;213117;70;95412;21158;1489;1560249273
mod_resource;viewed;course_module;32317;213025;70;95320;21158;1489;1560249797
mod_resource;viewed;course_module;32317;213025;70;95320;21172;1489;1560249808
mod_resource;viewed;course_module;32327;213046;70;95341;21172;1489;1560250178
mod_resource;viewed;course_module;33430;218120;70;97440;21158;1489;1560250464
mod_quiz;viewed;course_module;3366;213120;70;95415;21172;1489;1560250590
mod_quiz;viewed;course_module;3365;213117;70;95412;21172;1489;1560250609
mod_quiz;viewed;course_module;3366;213120;70;95415;21172;1489;1560250618
mod_resource;viewed;course_module;32338;213067;70;95362;21172;1489;1560250694
mod_resource;viewed;course_module;32345;213080;70;95375;21172;1489;1560250729
mod_resource;viewed;course_module;33430;218120;70;97440;21172;1489;1560250775
mod_resource;viewed;course_module;32347;213084;70;95379;21172;1489;1560250835
mod_quiz;viewed;attempt;189182;213117;70;95412;21463;1489;1560252739
mod_quiz;viewed;attempt;189182;213117;70;95412;21463;1489;1560252890
mod_quiz;viewed;attempt;189182;213117;70;95412;21463;1489;1560252975
mod_quiz;submitted;attempt;189182;213117;70;95412;21463;1489;1560252992
mod_quiz;viewed;course_module;3365;213117;70;95412;21463;1489;1560253033
mod_page;viewed;course_module;7042;213105;70;95400;21463;1489;1560253108
mod_quiz;viewed;course_module;3360;213104;70;95399;21463;1489;1560253111
mod_quiz;viewed;course_module;3361;213110;70;95405;21463;1489;1560253226
core;updated;course_module_completion;166594;218120;70;97440;21463;1489;1560253235
mod_quiz;viewed;course_module;3365;213117;70;95412;19679;1489;1560256423
